epoch, time, auc
7.000000, 21.896849,0.651771
7.000000, 21.918660,0.651812
7.000000, 21.946311,0.651870
7.000000, 21.967046,0.651921
7.000000, 21.993658,0.651985
7.000000, 22.015863,0.652032
7.000000, 22.040523,0.652081
7.000000, 22.062654,0.652124
7.000000, 22.089817,0.652172
7.000000, 22.110179,0.652212
7.000000, 22.139616,0.652257
7.000000, 22.165157,0.652297
7.000000, 22.193486,0.652344
7.000000, 22.217250,0.652385
7.000000, 22.245378,0.652415
7.000000, 22.267684,0.652453
7.000000, 22.293892,0.652497
7.000000, 22.317222,0.652548
7.000000, 22.345500,0.652591
7.000000, 22.367593,0.652640
7.000000, 22.393630,0.652673
7.000000, 22.415474,0.652697
7.000000, 22.442405,0.652740
7.000000, 22.463098,0.652791
7.000000, 22.489620,0.652825
7.000000, 22.510539,0.652859
7.000000, 22.538748,0.652903
7.000000, 22.562183,0.652947
7.000000, 22.587219,0.652982
7.000000, 22.608607,0.653045
7.000000, 22.635249,0.653090
7.000000, 22.656058,0.653144
7.000000, 22.682508,0.653177
7.000000, 22.702916,0.653212
7.000000, 22.729018,0.653240
7.000000, 22.750671,0.653276
7.000000, 22.777219,0.653324
7.000000, 22.799115,0.653361
7.000000, 22.826124,0.653408
7.000000, 22.847272,0.653444
7.000000, 22.873784,0.653478
7.000000, 22.895365,0.653503
7.000000, 22.921690,0.653549
7.000000, 22.943779,0.653580
7.000000, 22.971978,0.653620
7.000000, 22.993220,0.653673
7.000000, 23.020385,0.653712
7.000000, 23.041799,0.653734
7.000000, 23.067675,0.653761
7.000000, 23.089746,0.653788
7.000000, 23.116270,0.653828
7.000000, 23.137623,0.653869
7.000000, 23.164980,0.653897
7.000000, 23.187340,0.653917
7.000000, 23.218882,0.653958
7.000000, 23.240748,0.654007
7.000000, 23.268930,0.654042
7.000000, 23.290436,0.654077
7.000000, 23.319773,0.654120
7.000000, 23.341960,0.654156
7.000000, 23.369474,0.654197
7.000000, 23.393610,0.654228
7.000000, 23.421853,0.654255
epoch, time, auc
